path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-0802,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA23-906B,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA23-906B,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA15-5D9A>SYS-DA23-906B
AP-0803,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA24-5F96,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA24-5F96,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA15-5D9A>SYS-DA24-5F96
AP-0804,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA25-F605,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA25-F605,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124>SYS-DA15-5D9A
AP-0805,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA26-3233,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA26-3233,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA26-3233>SYS-DA15-5D9A>EXT-PL-F51124
AP-0806,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA27-ECA1,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA27-ECA1,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA27-ECA1>SYS-DA15-5D9A>EXT-PL-F51124
AP-0807,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA28-6B3D,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA28-6B3D,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA28-6B3D
AP-0808,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA29-9521,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA29-9521,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA15-5D9A>SYS-DA29-9521>EXT-PL-F51124
AP-0809,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA7-62ED,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA7-62ED,3,0.309557,0.9025,High,2026-05-20T05:30:42.845Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124>SYS-DA15-5D9A
AP-0810,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA8-77F8,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA15-5D9A>SYS-DA8-77F8
AP-0811,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA9-228C,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A>EXT-PL-F51124>SYS-DA9-228C,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA9-228C>SYS-DA15-5D9A>EXT-PL-F51124
AP-0812,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA10-DEF7,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA10-DEF7,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA10-DEF7>SYS-DA16-7F94
AP-0813,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA11-E135,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA11-E135,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>EXT-PL-F51124>SYS-DA11-E135
AP-0814,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA12-F55A,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA12-F55A>EXT-PL-F51124>SYS-DA16-7F94
AP-0815,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA13-917E,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA13-917E>EXT-PL-F51124>SYS-DA16-7F94
AP-0816,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA14-9849,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94>SYS-DA14-9849
AP-0817,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA15-5D9A,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA15-5D9A>SYS-DA16-7F94
AP-0818,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA19-ABC8,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94>SYS-DA19-ABC8
AP-0819,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA20-D69E,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>SYS-DA20-D69E>EXT-PL-F51124
AP-0820,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA21-FA93,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA21-FA93,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA21-FA93>SYS-DA16-7F94>EXT-PL-F51124
AP-0821,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA22-A9EB,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA22-A9EB,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94>SYS-DA22-A9EB
AP-0822,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA23-906B,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA23-906B,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94>SYS-DA23-906B
AP-0823,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA24-5F96,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA24-5F96,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA24-5F96>SYS-DA16-7F94
AP-0824,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA25-F605,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA25-F605,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124>SYS-DA16-7F94
AP-0825,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA26-3233,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA26-3233,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA26-3233>SYS-DA16-7F94
AP-0826,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA27-ECA1,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA27-ECA1,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA27-ECA1>SYS-DA16-7F94
AP-0827,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA28-6B3D,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA28-6B3D,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>SYS-DA28-6B3D>EXT-PL-F51124
AP-0828,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA29-9521,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA29-9521,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA29-9521>EXT-PL-F51124>SYS-DA16-7F94
AP-0829,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA7-62ED,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA7-62ED,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>EXT-PL-F51124>SYS-DA7-62ED
AP-0830,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA8-77F8,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA8-77F8>EXT-PL-F51124>SYS-DA16-7F94
AP-0831,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA9-228C,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94>EXT-PL-F51124>SYS-DA9-228C,3,0.309557,0.9025,High,2026-05-20T05:30:42.846Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>EXT-PL-F51124>SYS-DA9-228C
AP-0832,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA10-DEF7,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA10-DEF7,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA10-DEF7>EXT-PL-F51124>SYS-DA17-1CDD
AP-0833,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA11-E135,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA11-E135,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA11-E135>EXT-PL-F51124>SYS-DA17-1CDD
AP-0834,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA12-F55A,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA12-F55A>SYS-DA17-1CDD
AP-0835,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA13-917E,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA13-917E>SYS-DA17-1CDD>EXT-PL-F51124
AP-0836,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA14-9849,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA17-1CDD>SYS-DA14-9849>EXT-PL-F51124
AP-0837,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA15-5D9A,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA15-5D9A
AP-0838,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA16-7F94,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA16-7F94,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94>SYS-DA17-1CDD>EXT-PL-F51124
AP-0839,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA19-ABC8,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA19-ABC8>SYS-DA17-1CDD>EXT-PL-F51124
AP-0840,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA20-D69E,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA20-D69E>SYS-DA17-1CDD
AP-0841,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA21-FA93,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA21-FA93,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA17-1CDD>SYS-DA21-FA93
AP-0842,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA22-A9EB,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA22-A9EB,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA22-A9EB>SYS-DA17-1CDD
AP-0843,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA23-906B,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA23-906B,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA23-906B>EXT-PL-F51124>SYS-DA17-1CDD
AP-0844,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA24-5F96,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA24-5F96,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA24-5F96>SYS-DA17-1CDD>EXT-PL-F51124
AP-0845,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA25-F605,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA25-F605,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124>SYS-DA17-1CDD
AP-0846,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA26-3233,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA26-3233,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA26-3233
AP-0847,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA27-ECA1,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA27-ECA1,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA27-ECA1
AP-0848,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA28-6B3D,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA28-6B3D,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA28-6B3D>SYS-DA17-1CDD
AP-0849,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA29-9521,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA29-9521,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA29-9521>SYS-DA17-1CDD
AP-0850,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA7-62ED,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA7-62ED,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124>SYS-DA17-1CDD
AP-0851,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA8-77F8,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA8-77F8>EXT-PL-F51124>SYS-DA17-1CDD
AP-0852,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA9-228C,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA17-1CDD>EXT-PL-F51124>SYS-DA9-228C,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA9-228C>SYS-DA17-1CDD
AP-0853,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA10-DEF7,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA10-DEF7,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA10-DEF7>SYS-DA18-64C6
AP-0854,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA11-E135,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA11-E135,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA18-64C6>SYS-DA11-E135>EXT-PL-F51124
AP-0855,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA12-F55A,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA12-F55A>SYS-DA18-64C6>EXT-PL-F51124
AP-0856,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA13-917E,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA13-917E>SYS-DA18-64C6>EXT-PL-F51124
AP-0857,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA14-9849,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA14-9849>EXT-PL-F51124>SYS-DA18-64C6
AP-0858,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA15-5D9A,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA18-64C6>SYS-DA15-5D9A>EXT-PL-F51124
AP-0859,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA16-7F94,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA16-7F94,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA18-64C6>SYS-DA16-7F94>EXT-PL-F51124
AP-0860,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA19-ABC8,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA18-64C6>EXT-PL-F51124>SYS-DA19-ABC8
AP-0861,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA18-64C6>EXT-PL-F51124>SYS-DA20-D69E,3,0.309557,0.9025,High,2026-05-20T05:30:42.847Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA20-D69E>SYS-DA18-64C6>EXT-PL-F51124
